,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5
sp|P51718|VPP_BPHC1,0.08274124849782846,0.06416668250852003,0.050657907243568445,0.06754387632475793,0.008442984540594741,0.033771938162378966,0.07092107014099583,0.05910089178416319,0.025328953621784223,0.06754387632475793,0.06585527941663898,0.08949563613030426,0.016885969081189483,0.050657907243568445,0.03208334125426002,0.07092107014099583,0.04390351961109265,0.021951759805546325,0.052346504151687394,0.050657907243568445,3.2152664525758535e-06,2.493471942813927e-06,1.9685304811688897e-06,2.6247073082251865e-06,3.280884135281483e-07,1.3123536541125933e-06,2.7559426736364456e-06,2.296618894697038e-06,9.842652405844448e-07,2.6247073082251865e-06,2.5590896255195566e-06,3.477737183398372e-06,6.561768270562966e-07,1.9685304811688897e-06,1.2467359714069635e-06,2.7559426736364456e-06,1.7060597503463712e-06,8.530298751731856e-07,2.0341481638745196e-06,1.9685304811688897e-06,0.19182628131754978,0.20914541687629606,0.19890188229687272,0.19691898067793606,0.20151884192322625,0.19510440249046665,0.20575395554054224,0.1943486836387459,0.20335116723522748,0.20144172547733502
sp|P26745|TERL_BPP22,0.0575491991104684,0.0575491991104684,0.03373573740958492,0.06350256453568927,0.011906730850441739,0.0377046476930655,0.08930048137831303,0.08334711595309216,0.03373573740958492,0.0575491991104684,0.05556474396872811,0.06548701967742956,0.023813461700883477,0.05358028882698782,0.0575491991104684,0.04167355797654608,0.05159583368524753,0.023813461700883477,0.04564246826002666,0.04564246826002666,2.2847257535350517e-06,2.2847257535350517e-06,1.339321993451582e-06,2.521076693555919e-06,4.7270188004173483e-07,1.496889286798827e-06,3.5452641003130113e-06,3.308913160292144e-06,1.339321993451582e-06,2.2847257535350517e-06,2.205942106861429e-06,2.5998603402295417e-06,9.454037600834697e-07,2.127158460187807e-06,2.2847257535350517e-06,1.654456580146072e-06,2.0483748135141843e-06,9.454037600834697e-07,1.812023873493317e-06,1.812023873493317e-06,0.1980342775194613,0.21121845274824733,0.18649898904462983,0.19113646921095567,0.2111273563349657,0.19719920984729405,0.20739105629922722,0.196658990382053,0.195133542023335,0.203617122664444
sp|P03006|VG12_BPP22,0.11550003491401065,0.09428574278694746,0.040071440684452675,0.07071430709021059,0.011785717848368432,0.030642866405757925,0.08250002493857903,0.08014288136890535,0.009428574278694746,0.07542859422955797,0.09664288635662115,0.04714287139347373,0.04242858425412636,0.016500004987715807,0.040071440684452675,0.08485716850825271,0.040071440684452675,0.004714287139347373,0.023571435696736864,0.07307145065988428,4.324173204845969e-06,3.529937310078342e-06,1.5002233567832953e-06,2.6474529825587563e-06,4.4124216375979275e-07,1.147229625775461e-06,3.088695146318549e-06,3.0004467135665905e-06,3.529937310078342e-07,2.8239498480626734e-06,3.6181857428303003e-06,1.764968655039171e-06,1.5884717895352538e-06,6.177390292637098e-07,1.5002233567832953e-06,3.1769435790705077e-06,1.5002233567832953e-06,1.764968655039171e-07,8.824843275195855e-07,2.735701415310715e-06,0.1969108556304817,0.20841060599954891,0.19890882827015433,0.19495569696803633,0.19845686956210512,0.20020167414336806,0.2086396804135957,0.19211463189019495,0.1995483709957053,0.19949555430870325
sp|Q58MU6|PEBS_BPPRM,0.033262280736006865,0.033262280736006865,0.05820899128801201,0.09562905711601974,0.008315570184001716,0.016631140368003432,0.05820899128801201,0.05820899128801201,0.016631140368003432,0.049893421104010294,0.062366776380012874,0.10394462730002145,0.029104495644006006,0.07484013165601544,0.04573563601200944,0.04573563601200944,0.05820899128801201,0.012473355276002573,0.05820899128801201,0.049893421104010294,1.2902580677417743e-06,1.2902580677417743e-06,2.257951618548105e-06,3.709491944757601e-06,3.2256451693544357e-07,6.451290338708871e-07,2.257951618548105e-06,2.257951618548105e-06,6.451290338708871e-07,1.9353871016126613e-06,2.419233877015827e-06,4.032056461693044e-06,1.1289758092740526e-06,2.903080652418992e-06,1.7741048431449396e-06,1.7741048431449396e-06,2.257951618548105e-06,4.838467754031653e-07,2.257951618548105e-06,1.9353871016126613e-06,0.21351963570035845,0.20498764032896283,0.18397746457196532,0.19574535389916037,0.19761212040755216,0.20074262415911465,0.21130475734277804,0.19690329999629053,0.1896662424943269,0.20138291472523148
sp|P03763|TARGB_BPMU,0.09072623325512955,0.09408646411643064,0.0604841555034197,0.04032277033561313,0.010080692583903282,0.04032277033561313,0.09408646411643064,0.06720461722602189,0.016801154306505472,0.0638443863647208,0.1209683110068394,0.04704323205821532,0.026881846890408755,0.026881846890408755,0.026881846890408755,0.0571239246421186,0.07392507894862407,0.013440923445204377,0.016801154306505472,0.0604841555034197,3.5957175004569557e-06,3.7288922226961026e-06,2.397145000304637e-06,1.5980966668697582e-06,3.9952416671743954e-07,1.5980966668697582e-06,3.7288922226961026e-06,2.66349444478293e-06,6.658736111957325e-07,2.5303197225437836e-06,4.794290000609274e-06,1.8644461113480513e-06,1.0653977779131721e-06,1.0653977779131721e-06,1.0653977779131721e-06,2.2639702780654907e-06,2.9298438892612234e-06,5.326988889565861e-07,6.658736111957325e-07,2.397145000304637e-06,0.20752468761613796,0.21135219050089613,0.18686280782234868,0.18272192476711915,0.20817815843219684,0.20301867142899474,0.20966648721372846,0.20052051340187171,0.18325208010592717,0.20354211467475572
sp|P14647|RDRP_BPQBE,0.08639612903283572,0.07904326698748801,0.047793603294760185,0.06985218943080335,0.027573232670053953,0.020220370624706233,0.05147003431743405,0.07169040494214028,0.018382155113369304,0.06801397391946643,0.11029293068021581,0.04411717227208633,0.012867508579358512,0.05147003431743405,0.05330824982877098,0.1029400686348681,0.055146465340107906,0.012867508579358512,0.042278956760749394,0.05698468085144484,2.890917294515982e-06,2.64488178008909e-06,1.5992308437747987e-06,2.337337387055475e-06,9.226331791008453e-07,6.765976646739532e-07,1.7222486009882447e-06,2.398846265662198e-06,6.150887860672302e-07,2.2758285084487517e-06,3.6905327164033814e-06,1.4762130865613526e-06,4.3056215024706117e-07,1.7222486009882447e-06,1.7837574795949676e-06,3.4444972019764894e-06,1.8452663582016907e-06,4.3056215024706117e-07,1.4147042079546295e-06,1.9067752368084136e-06,0.2098510292778474,0.19586173405786397,0.20431910995178457,0.19435233486076386,0.19377757634040332,0.2083051994285456,0.19413075514358002,0.20804750798162275,0.19052372072988527,0.19899275520748774
sp|P19189|REP_BPCHP,0.032348400716157265,0.07713849401545193,0.03483673923278474,0.07216181698219697,0.01741836961639237,0.037325077749412225,0.049766770332549636,0.03981341626603971,0.024883385166274818,0.032348400716157265,0.09953354066509927,0.08709184808196187,0.01741836961639237,0.062208462915687046,0.024883385166274818,0.07962683253207942,0.037325077749412225,0.009953354066509927,0.07713849401545193,0.07962683253207942,1.2839231001172618e-06,3.061662777202701e-06,1.3826864155108973e-06,2.86413614641543e-06,6.913432077554487e-07,1.4814497309045328e-06,1.9752663078727106e-06,1.5802130462981683e-06,9.876331539363553e-07,1.2839231001172618e-06,3.950532615745421e-06,3.456716038777243e-06,6.913432077554487e-07,2.469082884840888e-06,9.876331539363553e-07,3.1604260925963367e-06,1.4814497309045328e-06,3.950532615745421e-07,3.061662777202701e-06,3.1604260925963367e-06,0.2086168716794049,0.2047619588003227,0.1954116187365786,0.18082707850981591,0.20789413375725027,0.21132332274952725,0.2072183243085062,0.19330282007783142,0.19135950370248855,0.19679593039833124
sp|O64333|TIPK_BPN15,0.07078363068998765,0.06661988770822368,0.024982457890583877,0.06661988770822368,0.03330994385411184,0.049964915781167754,0.07911111665351561,0.06661988770822368,0.054128658762931735,0.03747368683587582,0.07911111665351561,0.029146200872347858,0.024982457890583877,0.03330994385411184,0.06661988770822368,0.03747368683587582,0.03747368683587582,0.03747368683587582,0.054128658762931735,0.062456144726459696,2.569318707360645e-06,2.4181823128100187e-06,9.06818367303757e-07,2.4181823128100187e-06,1.2090911564050093e-06,1.813636734607514e-06,2.871591496461897e-06,2.4181823128100187e-06,1.9647731291581403e-06,1.3602275509556356e-06,2.871591496461897e-06,1.057954761854383e-06,9.06818367303757e-07,1.2090911564050093e-06,2.4181823128100187e-06,1.3602275509556356e-06,1.3602275509556356e-06,1.3602275509556356e-06,1.9647731291581403e-06,2.2670459182593924e-06,0.21170049667936813,0.20068929515940218,0.19642912821766634,0.20644690021774184,0.18057043674405748,0.20237012093934292,0.20786619592717645,0.2018237628730424,0.20083502857989222,0.1871047405441515
sp|P03632|VGA_BPG4,0.06885120096762566,0.057376000806354716,0.06693866760741383,0.06693866760741383,0.00956266680105912,0.03633813384402465,0.04398826728487195,0.05355093408593107,0.028688000403177358,0.059288534166566535,0.10327680145143849,0.08606400120953207,0.032513067123601004,0.03633813384402465,0.04398826728487195,0.07076373432783747,0.06885120096762566,0.01912533360211824,0.047813334005295596,0.059288534166566535,2.5819743690990454e-06,2.151645307582538e-06,2.510252858846294e-06,2.510252858846294e-06,3.5860755126375634e-07,1.3627086948022741e-06,1.649594735813279e-06,2.0082022870770356e-06,1.075822653791269e-06,2.2233668178352892e-06,3.872961553648569e-06,3.227467961373807e-06,1.2192656742967715e-06,1.3627086948022741e-06,1.649594735813279e-06,2.6536958793517966e-06,2.5819743690990454e-06,7.172151025275127e-07,1.7930377563187817e-06,2.2233668178352892e-06,0.21098710003611792,0.20570878910433718,0.19658606522092745,0.18534241929864428,0.19946309297976117,0.21067756135533142,0.2032934374065043,0.19565355455211583,0.18943508444867155,0.20094029051586665
sp|P11125|P4_BPPH6,0.13725175800815376,0.06306161854428685,0.037095069731933446,0.08902816735664026,0.011128520919580033,0.018547534865966723,0.04080457670512679,0.09644718130302696,0.018547534865966723,0.07789964643706024,0.11128520919580033,0.04822359065151348,0.04080457670512679,0.0333855627587401,0.05935211157109351,0.1001566882762203,0.08160915341025358,0.007419013946386689,0.025966548812353413,0.1335422510349604,4.630658954658778e-06,2.1276000602486274e-06,1.251529447205075e-06,3.00367067329218e-06,3.754588341615225e-07,6.257647236025375e-07,1.3766823919255824e-06,3.253976562733195e-06,6.257647236025375e-07,2.6282118391306573e-06,3.754588341615225e-06,1.6269882813665976e-06,1.3766823919255824e-06,1.1263765024845675e-06,2.00244711552812e-06,3.3791295074537026e-06,2.753364783851165e-06,2.50305889441015e-07,8.760706130435525e-07,4.50550600993827e-06,0.20201614968359205,0.19819715846683816,0.19995920395516112,0.2020578241396821,0.1940601567815332,0.21160496949803717,0.20114136982526207,0.1956224378454495,0.19857122895248172,0.19305986872582473
sp|P00513|PK_BPT7,0.10183612240101644,0.07920587297856835,0.056575623556120246,0.07920587297856835,0.0226302494224481,0.02545903060025411,0.08203465415637436,0.06223318591173227,0.031116592955866135,0.05940440473392626,0.07920587297856835,0.0678907482673443,0.039602936489284174,0.04243171766709018,0.0226302494224481,0.03677415531147816,0.03677415531147816,0.019801468244642087,0.0226302494224481,0.04808928002270221,3.7201915774656007e-06,2.893482338028801e-06,2.0667730985920005e-06,2.893482338028801e-06,8.267092394368002e-07,9.300478943664002e-07,2.9968209929584006e-06,2.2734504084512005e-06,1.1367252042256002e-06,2.1701117535216003e-06,2.893482338028801e-06,2.4801277183104005e-06,1.4467411690144004e-06,1.5500798239440004e-06,8.267092394368002e-07,1.3434025140848002e-06,1.3434025140848002e-06,7.233705845072002e-07,8.267092394368002e-07,1.7567571338032004e-06,0.20122606476486876,0.2094198698927837,0.17955171142046242,0.19585643273022085,0.2111171400138581,0.20110978481688546,0.20711045383133747,0.19295936176393297,0.1973241798708494,0.20149611637833975
sp|P08764|T3RE_BPP1,0.04530537260635889,0.035822852758516335,0.06953847888417876,0.07375293214988657,0.004214453265707804,0.026340332910673774,0.07796738541559436,0.04635898592278584,0.021072266328539018,0.07796738541559436,0.08639629194700998,0.10852217159197594,0.014750586429977314,0.06216318566919011,0.027393946227100726,0.08007461204844828,0.05689511908705535,0.004214453265707804,0.04319814597350499,0.060055959036336204,1.742820103008369e-06,1.3780438023787102e-06,2.6750262046174963e-06,2.837149004897345e-06,1.6212280027984827e-07,1.0132675017490516e-06,2.999271805177193e-06,1.783350803078331e-06,8.106140013992413e-07,2.999271805177193e-06,3.3235174057368894e-06,4.174662107206093e-06,5.674298009794689e-07,2.391311304127762e-06,1.0537982018190136e-06,3.0803332053171173e-06,2.1886578037779517e-06,1.6212280027984827e-07,1.6617587028684447e-06,2.310249903987838e-06,0.20591343687365246,0.20742887893464867,0.20009060600395298,0.18537703722423488,0.20013642764708406,0.203604553226952,0.20871808873592873,0.20098920847818752,0.18531325093887846,0.2013748580893532
sp|P03772|PP_LAMBD,0.0549494761889667,0.0366329841259778,0.06868684523620837,0.07784509126770282,0.0183164920629889,0.03205386111023057,0.06410772222046114,0.09158246031494449,0.03205386111023057,0.07784509126770282,0.09158246031494449,0.0732659682519556,0.022895615078736123,0.05037035317321947,0.02747473809448335,0.02747473809448335,0.03205386111023057,0.022895615078736123,0.041212107141725025,0.06868684523620837,1.91467169842389e-06,1.27644779894926e-06,2.3933396230298624e-06,2.7124515727671776e-06,6.3822389947463e-07,1.1168918240806024e-06,2.233783648161205e-06,3.19111949737315e-06,1.1168918240806024e-06,2.7124515727671776e-06,3.19111949737315e-06,2.55289559789852e-06,7.977798743432875e-07,1.7551157235552325e-06,9.57335849211945e-07,9.57335849211945e-07,1.1168918240806024e-06,7.977798743432875e-07,1.4360037738179176e-06,2.3933396230298624e-06,0.19104432750203756,0.1996934460305878,0.1890256600430912,0.2126088464695723,0.203048596938964,0.1954959582078226,0.19852281482906847,0.1939287196446752,0.20739396747579095,0.20465838028666783
sp|A7XXB7|TERL_BP234,0.08994596162718486,0.07948712887983779,0.029284731692571814,0.06484476303355188,0.006275299648408246,0.03137649824204123,0.0815788954293072,0.0690282961324907,0.025101198593632985,0.04392709753885772,0.0962212612755931,0.04183533098938831,0.020917665494694156,0.04811063063779655,0.04392709753885772,0.07112006268196013,0.033468264791510646,0.020917665494694156,0.04183533098938831,0.07530359578089896,3.46848500245234e-06,3.0651727928648586e-06,1.1292741868449479e-06,2.5005356994423846e-06,2.419873257524888e-07,1.2099366287624442e-06,3.145835234782355e-06,2.661860583277377e-06,9.679493030099553e-07,1.693911280267422e-06,3.710472328204829e-06,1.6132488383499256e-06,8.066244191749628e-07,1.8552361641024145e-06,1.693911280267422e-06,2.7425230251948735e-06,1.2905990706799404e-06,8.066244191749628e-07,1.6132488383499256e-06,2.903847909029866e-06,0.19683802481341542,0.19998096157757325,0.20312665947357655,0.19727639005388803,0.20068619753207728,0.20660926270212648,0.19884832585303458,0.1986176716003715,0.19472248228017558,0.20120217690185
sp|O64173|NRDEB_BPSPB,0.06217581361156464,0.03848978937858764,0.05921506058244252,0.07204499037530507,0.007895341410992336,0.046385130789579974,0.07303190805167911,0.05625430755332039,0.022699106556602965,0.07007115502255698,0.08586183784454166,0.09770484996103015,0.03454211867309147,0.04441129543683189,0.02565985958572509,0.06217581361156464,0.06908423734618294,0.003947670705496168,0.06908423734618294,0.06908423734618294,2.3400954725522866e-06,1.448630530627606e-06,2.2286623548117015e-06,2.711539198354237e-06,2.971549806415602e-07,1.7457855112691663e-06,2.748683570934432e-06,2.1172292370711168e-06,8.543205693444856e-07,2.6372504531938468e-06,3.2315604144769675e-06,3.6772928854393076e-06,1.300053040306826e-06,1.6714967661087763e-06,9.657536870850707e-07,2.3400954725522866e-06,2.600106080613652e-06,1.485774903207801e-07,2.600106080613652e-06,2.600106080613652e-06,0.20083103758229456,0.2048340709152231,0.18948824271624032,0.1950759312723344,0.2087837998375336,0.19930533708731699,0.20565028309490702,0.19349484288459706,0.19926921418498275,0.20228028560382366
sp|Q6QGD2|TERL_BPT5,0.10096382725810807,0.06490531752306947,0.040866311033043744,0.08413652271509006,0.012019503245012865,0.045674112331048886,0.0625014168740669,0.0625014168740669,0.026442907139028304,0.07452092011907976,0.08173262206608749,0.0625014168740669,0.004807801298005146,0.0625014168740669,0.036058509735038595,0.0625014168740669,0.04327021168204632,0.009615602596010292,0.05288581427805661,0.0625014168740669,3.6814378223558993e-06,2.3666386000859355e-06,1.4901057852392926e-06,3.0678648519632496e-06,4.3826640742332135e-07,1.6654123482086211e-06,2.278985318601271e-06,2.278985318601271e-06,9.64186096331307e-07,2.7172517260245926e-06,2.980211570478585e-06,2.278985318601271e-06,1.7530656296932854e-07,2.278985318601271e-06,1.314799222269964e-06,2.278985318601271e-06,1.5777590667239569e-06,3.506131259386571e-07,1.928372192662614e-06,2.278985318601271e-06,0.20413938494343678,0.20680091282694338,0.20562727925013696,0.18859048678506146,0.19243803554541875,0.21031261016921818,0.19809672294182645,0.20084605576887443,0.19150651097340196,0.1992380124933975
sp|P11156|RIR2_BPT4,0.060573782289247015,0.052313721067986055,0.05506707480840638,0.08260061221260956,0.013766768702101594,0.0578204285488267,0.0743405509913486,0.03579359862546415,0.02202682992336255,0.06883384351050797,0.0881073196934502,0.060573782289247015,0.046807013587145424,0.05506707480840638,0.038546952365884464,0.06883384351050797,0.0440536598467251,0.02202682992336255,0.046807013587145424,0.0743405509913486,2.170163935170101e-06,1.8742324894650872e-06,1.972876304700092e-06,2.9593144570501376e-06,4.93219076175023e-07,2.0715201199350962e-06,2.663383011345124e-06,1.2823695980550597e-06,7.891505218800367e-07,2.466095380875115e-06,3.156602087520147e-06,2.170163935170101e-06,1.676944858995078e-06,1.972876304700092e-06,1.3810134132900642e-06,2.466095380875115e-06,1.5783010437600734e-06,7.891505218800367e-07,1.676944858995078e-06,2.663383011345124e-06,0.20010727258907457,0.20923877852923958,0.1963598080905835,0.18762920697514582,0.2039115800755361,0.19977468766162174,0.2112465194762842,0.20112645318369463,0.18669565216533532,0.20115658886924892
sp|P32277|RLIG2_BPT4,0.05931847199868328,0.02809822357832366,0.05619644715664732,0.06868454652479117,0.021854173894251733,0.021854173894251733,0.07805062105089905,0.06868454652479117,0.009366074526107885,0.07180657136682712,0.081172645892935,0.10614884462922271,0.021854173894251733,0.053074422314611354,0.034342273262395584,0.06244049684071924,0.04995239747257539,0.012488099368143848,0.043708347788503465,0.09366074526107886,2.0578751388591866e-06,9.747829605122463e-07,1.9495659210244927e-06,2.3828027923632685e-06,7.581645248428582e-07,7.581645248428582e-07,2.707730445867351e-06,2.3828027923632685e-06,3.249276535040821e-07,2.491112010197963e-06,2.816039663702045e-06,3.682513406379597e-06,7.581645248428582e-07,1.8412567031897985e-06,1.1914013961816343e-06,2.1661843566938806e-06,1.7329474853551045e-06,4.3323687133877613e-07,1.5163290496857164e-06,3.249276535040821e-06,0.20437743692478388,0.21275673149805674,0.19500534625680538,0.18818041419163653,0.19655804628668144,0.20400669372628064,0.21678257828901654,0.19071823579014202,0.19301081700404898,0.19548156688129403
sp|P31340|SPIKE_BPP2,0.09425327946848733,0.0706899596013655,0.047126639734243664,0.047126639734243664,0.017672489900341374,0.02945414983390229,0.06479912963458503,0.141379919202731,0.03534497980068275,0.06479912963458503,0.10603493940204825,0.02945414983390229,0.02945414983390229,0.011781659933560916,0.05890829966780458,0.09425327946848733,0.14727074916951144,0.023563319867121832,0.011781659933560916,0.11781659933560916,3.3440048889351477e-06,2.508003666701361e-06,1.6720024444675738e-06,1.6720024444675738e-06,6.270009166753402e-07,1.0450015277922336e-06,2.299003361142914e-06,5.016007333402722e-06,1.2540018333506805e-06,2.299003361142914e-06,3.762005500052041e-06,1.0450015277922336e-06,1.0450015277922336e-06,4.1800061111689346e-07,2.090003055584467e-06,3.3440048889351477e-06,5.225007638961168e-06,8.360012222337869e-07,4.1800061111689346e-07,4.180006111168934e-06,0.20925160560387945,0.19947858909073135,0.1987295641696253,0.19071786458073464,0.19593154658824868,0.19692332740190466,0.19606579914819836,0.21391766474762586,0.19158598209870584,0.20150701760325973
